CNES - Recursos Humanos - Profissionais - Indivíduos - segundo CBO 2002 - Brasil
Quantidade por Município e Médicos
Período:Dez/2015
"Município";"Médico Anestesiologista";"Médico Cirurgião Geral";"Médico Clínico";"Médico Generalista Alopata";"Médico Ginecologista Obstetra";"Médico da estratégia de Saúde da Família";"Médico de família e comunidade";"Médico Pediatra";"Médico psiquiatra";"Médico em radiologia e diagnóstico por imagem";"Médico sanitarista";"Médico acupunturista";"Médico alergista e imunologista";"Médico anatomopatologista";"Médico angiologista";"Médico broncoesofalogista";"Médico Cardiologista Intervencionista";"Médico cancerologista cirúrgico";"Médico cancerologista pediátrico";"Médico cardiologista";"Médico cirurgião cardiovascular";"Médico cirurgião da mão";"Médico cirurgião de cabeça e pescoço";"Médico cirurgião do aparelho digestivo";"Médico cirurgião pediátrico";"Médico cirurgião plástico";"Médico cirurgião torácico";"Médico citopatologista";"Médico coloproctologista";"Médico dermatologista";"Médico do trabalho";"Médico em cirurgia vascular";"Médico em endoscopia";"Médico em medicina de tráfego";"Médico em medicina intensiva";"Médico em medicina nuclear";"Médico em medicina preventiva e social";"Médico endocrinologista e metabologista";"Médico fisiatra";"Médico foniatra";"Médico gastroenterologista";"Médico geneticista";"Médico geriatra";"Médico hansenologista";"Médico hematologista";"Médico hiperbarista";"Médico homeopata";"Médico infectologista";"Médico legista";"Médico mastologista";"Médico nefrologista";"Médico neurocirurgião";"Médico neurofisiologista clínico";"Médico neurologista";"Médico nutrologista";"Médico oftalmologista";"Médico oncologista clínico";"Médico ortopedista e traumatologista";"Médico otorrinolaringologista";"Médico patologista";"Médico patologista clínico / medicina laboratorial";"Médico pneumologista";"Médico radioterapeuta";"Médico residente";"Médico reumatologista";"Médico urologista";"Total"
"320030 Alfredo Chaves";-;-;8;-;-;5;-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;38
"320035 Alto Rio Novo";-;-;6;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"320040 Anchieta";-;-;31;-;2;8;-;5;-;3;-;-;-;-;2;-;-;-;-;4;-;-;-;-;-;-;-;-;-;2;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;2;-;-;-;-;-;-;1;70
"320050 Apiacá";-;-;2;-;2;2;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;10
"320060 Aracruz";3;-;43;-;14;15;-;15;3;3;-;1;-;-;4;-;-;-;-;7;-;-;-;-;-;1;-;-;-;4;4;-;-;-;-;1;-;3;1;-;1;-;-;-;-;-;-;1;-;-;-;1;-;2;-;7;-;11;3;-;-;1;-;-;-;2;151
"320070 Atilio Vivacqua";-;-;7;-;-;4;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"320080 Baixo Guandu";1;2;16;-;6;4;-;6;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;3;-;3;1;-;-;-;-;-;1;1;50
"320090 Barra de São Francisco";3;7;19;-;7;8;-;4;1;4;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;2;-;5;-;1;-;-;-;-;-;-;-;-;68
"320100 Boa Esperança";-;-;9;-;-;4;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"320110 Bom Jesus do Norte";-;-;5;-;1;3;-;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;16
"320115 Brejetuba";-;-;8;-;-;5;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;18
"320120 Cachoeiro de Itapemirim";20;16;145;-;33;34;-;61;13;26;-;1;4;5;7;-;2;-;-;35;1;-;1;2;2;-;-;-;-;16;4;-;1;-;1;1;-;5;1;-;4;-;1;-;1;-;1;4;-;-;7;-;-;11;2;23;4;13;11;-;-;4;5;30;-;4;562
"320130 Cariacica";14;12;146;-;72;35;1;109;30;14;1;4;6;-;8;-;-;-;-;54;-;-;-;4;-;4;-;-;1;17;3;-;-;-;9;-;-;18;-;-;18;-;2;-;4;-;7;3;-;-;20;4;-;8;1;13;1;13;15;-;-;7;-;1;3;7;689
"320140 Castelo";-;-;22;-;1;-;4;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;2;1;-;-;-;-;-;-;-;37
"320150 Colatina";9;10;83;-;27;27;-;39;5;6;1;-;1;1;8;-;3;1;-;27;1;-;2;-;-;3;-;-;-;9;2;4;-;-;7;2;-;1;-;-;6;-;-;-;1;-;-;2;-;-;6;2;-;9;1;22;4;14;9;1;-;2;-;22;1;6;387
"320160 Conceição da Barra";-;-;6;-;-;7;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;16
"320170 Conceição do Castelo";-;-;3;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"320180 Divino de São Lourenço";-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"320190 Domingos Martins";5;5;33;-;3;5;-;13;1;3;-;-;1;-;2;-;-;-;-;3;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;2;-;-;82
"320200 Dores do Rio Preto";-;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;6
"320210 Ecoporanga";1;1;3;-;-;7;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;15
"320220 Fundão";-;-;5;-;-;4;-;1;2;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"320225 Governador Lindenberg";-;-;8;-;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"320230 Guaçuí";4;-;13;-;-;3;-;-;-;2;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;2;-;1;-;1;1;-;1;-;-;-;-;1;36
"320240 Guarapari";2;6;21;-;8;18;-;30;3;3;-;1;-;-;2;-;-;-;-;5;-;-;-;1;-;1;1;-;1;4;-;2;1;-;-;-;-;2;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;5;-;13;2;7;4;-;-;1;-;-;1;2;149
"320245 Ibatiba";-;-;15;-;-;3;-;4;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"320250 Ibiraçu";-;1;6;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"320255 Ibitirama";-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"320260 Iconha";-;-;7;-;-;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;12
"320265 Irupi";-;-;5;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"320270 Itaguaçu";-;-;6;-;-;4;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"320280 Itapemirim";1;1;20;-;1;3;-;2;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31
"320290 Itarana";-;-;4;-;1;2;-;2;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"320300 Iúna";-;-;6;-;2;7;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;22
"320305 Jaguaré";7;1;15;-;1;6;-;2;2;4;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;41
"320310 Jerônimo Monteiro";-;-;11;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;17
"320313 João Neiva";1;-;11;-;2;5;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;27
"320316 Laranja da Terra";-;-;3;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;8
"320320 Linhares";6;11;75;1;28;24;-;25;6;9;-;1;-;-;5;-;-;-;-;19;-;-;1;2;1;-;-;-;-;8;3;-;-;1;-;-;-;3;-;-;5;-;-;-;3;-;-;4;-;-;4;-;-;5;-;13;3;10;2;-;-;-;-;-;-;-;278
"320330 Mantenópolis";-;-;4;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"320332 Marataízes";-;-;6;-;-;5;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;15
"320334 Marechal Floriano";-;-;6;-;1;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;14
"320335 Marilândia";-;-;4;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"320340 Mimoso do Sul";-;-;4;1;-;4;-;3;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;17
"320350 Montanha";-;1;9;-;-;2;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;18
"320360 Mucurici";-;-;5;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"320370 Muniz Freire";-;-;1;-;1;-;2;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"320380 Muqui";-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"320390 Nova Venécia";1;-;24;-;-;10;-;4;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;46
"320400 Pancas";-;-;1;-;-;4;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"320405 Pedro Canário";-;-;11;-;-;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;17
"320410 Pinheiros";-;-;10;-;-;4;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;18
"320420 Piúma";-;-;5;-;-;4;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"320425 Ponto Belo";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"320430 Presidente Kennedy";-;-;2;-;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;7
"320435 Rio Bananal";-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"320440 Rio Novo do Sul";-;-;4;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"320450 Santa Leopoldina";2;-;5;-;-;4;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"320455 Santa Maria de Jetibá";-;2;9;-;-;10;-;4;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;32
"320460 Santa Teresa";1;-;17;-;4;3;-;3;1;1;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;4;-;-;-;-;-;-;-;-;42
"320465 São Domingos do Norte";-;-;1;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"320470 São Gabriel da Palha";1;-;18;-;-;7;-;3;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31
"320480 São José do Calçado";2;6;7;-;4;3;-;3;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;2;-;5;4;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;7;-;-;-;-;-;-;-;-;50
"320490 São Mateus";1;3;59;-;5;23;-;11;-;5;-;1;-;1;1;-;-;-;-;4;-;-;-;-;-;2;-;-;-;2;2;-;-;-;1;-;-;1;-;-;1;-;1;-;-;-;-;1;-;-;4;1;-;2;-;8;-;5;3;-;-;1;-;-;1;4;154
"320495 São Roque do Canaã";-;-;4;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"320500 Serra";64;62;262;53;99;36;-;148;6;43;-;5;4;6;13;1;-;-;-;64;4;-;4;2;13;23;4;1;1;17;11;4;4;-;21;2;-;13;3;-;3;1;5;-;9;-;1;17;-;-;18;16;-;10;5;39;16;61;23;-;1;4;-;15;4;16;1257
"320501 Sooretama";-;-;7;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"320503 Vargem Alta";-;-;8;1;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"320506 Venda Nova do Imigrante";-;1;13;-;3;5;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;1;1;-;-;-;-;-;-;-;31
"320510 Viana";-;1;15;-;1;25;-;1;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;50
"320515 Vila Pavão";-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"320517 Vila Valério";-;-;2;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"320520 Vila Velha";40;23;231;-;46;24;-;108;12;24;3;5;2;-;14;-;4;-;1;57;1;-;2;1;4;10;-;-;3;29;7;2;-;-;10;2;-;16;7;-;14;-;2;-;3;-;1;11;-;-;8;4;-;14;3;38;6;32;14;-;1;7;-;11;4;7;868
"320530 Vitória";72;51;288;2;92;58;3;230;28;46;4;32;19;19;23;-;2;-;8;94;2;-;3;10;1;15;1;1;3;78;25;8;2;-;30;2;-;37;6;-;34;6;14;-;13;-;5;33;-;3;14;7;-;53;6;66;19;34;25;2;3;15;-;234;15;5;1901
"330010 Angra dos Reis";12;15;156;-;39;55;-;81;6;15;3;1;4;5;4;-;-;-;-;18;-;-;-;-;-;1;-;-;1;6;6;-;1;1;3;-;-;4;-;-;1;-;1;-;4;-;-;2;-;-;4;4;-;9;-;13;2;25;8;-;-;4;-;-;2;3;519
"330015 Aperibé";1;-;6;-;-;3;-;4;1;1;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;24
"330020 Araruama";15;11;65;-;23;10;-;44;6;11;-;-;2;1;5;-;-;-;-;17;-;-;-;-;1;1;-;-;-;6;-;-;-;-;1;-;-;6;1;-;4;-;-;-;1;-;-;1;-;2;14;1;-;14;1;7;-;18;2;-;-;-;-;-;4;1;296
"330022 Areal";-;-;9;-;2;3;-;2;-;1;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;21
"330023 Armação dos Búzios";13;8;29;-;10;7;-;27;5;3;-;-;-;-;1;-;-;-;-;6;1;-;1;-;-;1;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;4;-;10;4;-;-;-;-;-;1;2;139
"330025 Arraial do Cabo";3;2;16;-;9;6;-;7;2;-;-;-;-;-;1;-;-;-;-;4;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3;-;-;-;-;-;-;-;2;59
"330030 Barra do Piraí";3;3;54;-;15;7;-;33;6;8;-;1;1;-;5;-;-;-;-;16;-;-;-;-;-;-;-;-;-;5;3;1;-;-;1;-;-;7;1;-;-;-;1;-;-;-;2;2;-;-;8;1;-;8;-;12;1;10;3;-;-;1;-;-;2;3;224
"330040 Barra Mansa";17;8;134;-;31;20;-;64;4;19;-;2;5;1;5;2;-;-;-;29;-;-;-;-;1;3;1;-;-;12;-;-;-;-;2;-;-;8;1;-;3;-;1;-;3;-;-;-;-;1;6;2;-;12;1;24;3;25;14;-;-;2;2;13;3;5;489
"330045 Belford Roxo";-;13;163;16;19;4;-;80;6;18;-;-;2;-;7;-;-;-;-;15;-;-;-;-;-;-;-;2;1;9;3;-;-;-;-;1;-;1;-;-;6;-;-;3;-;-;1;3;-;-;13;-;-;5;-;10;-;31;2;-;-;2;-;-;2;2;440
"330050 Bom Jardim";4;5;9;-;3;6;-;11;1;2;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;1;-;-;-;-;-;-;1;51
"330060 Bom Jesus do Itabapoana";2;-;37;-;7;7;-;13;2;2;-;1;-;1;1;-;-;-;-;7;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;2;-;-;1;-;5;-;2;3;-;-;-;-;-;-;-;98
"330070 Cabo Frio";11;12;154;-;47;19;-;85;13;13;-;-;5;1;7;-;-;-;-;35;-;-;1;-;-;4;-;-;-;13;1;1;-;-;-;2;-;6;1;-;5;-;-;-;-;-;1;4;-;-;2;-;-;11;1;13;6;17;6;-;3;3;-;-;2;6;511
"330080 Cachoeiras de Macacu";1;6;62;-;8;8;-;17;2;5;-;-;1;-;1;-;-;-;-;11;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;3;-;-;1;-;-;-;1;-;-;1;-;-;1;-;-;2;-;2;-;3;2;-;-;-;-;-;-;3;144
"330090 Cambuci";1;1;17;-;-;5;-;4;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;31
"330100 Campos dos Goytacazes";40;35;321;-;103;17;-;192;16;41;1;2;13;6;14;-;2;-;1;82;1;-;4;2;-;3;-;-;5;25;7;3;-;-;27;2;-;12;3;-;10;-;6;-;5;-;1;13;-;2;21;8;-;24;2;43;20;42;17;-;1;9;3;10;5;10;1232
